gene_id	1622003800C	1621001800C	1622003500C	1621003700C	1621002900C	1621002200C	162200380CP	162100180CP	162200350CP	162100370CP	162100290CP	162100220CP
ENSG00000232634	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG055880.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237427	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226504	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280969	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286247	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277438	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG055871.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG115262.1	0	2	0	0	0	0	2	1	0	1	1	1
ENSG00000232522	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237997	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288049	1	0	0	0	0	0	0	1	0	1	0	0
ENSG00000260197	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215580	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234529	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252766	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000217179	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238088	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249501	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169953	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242153	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249606	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131007	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230458	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250951	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230377	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233546	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249634	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227494	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249726	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231311	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244646	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226611	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237558	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226116	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224485	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000129873	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225740	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223555	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229129	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000224166	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225896	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275578	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226353	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238191	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252315	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271595	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228518	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG104653.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG104652.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227166	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG055805.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG104650.1	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224518	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227949	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG104626.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228787	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223517	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG104625.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000154620	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215414	0	0	0	0	1	0	0	1	0	0	0	0
ENSG00000183878	1	0	0	0	0	0	0	0	2	3	1	0
ENSG00000235462	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG055791.3	0	5	0	0	0	0	1	0	0	0	0	0
NONHSAG055781.2	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000226863	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227447	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225117	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224060	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232730	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243980	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232226	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236477	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206159	2	0	0	2	1	5	5	0	3	7	3	2
ENSG00000215583	0	0	0	0	0	0	0	0	0	1	0	0
NONHSAG055771.2	2	0	3	0	0	0	0	0	0	0	0	2
ENSG00000271375	0	1	0	0	1	0	1	0	0	0	0	0
ENSG00000224567	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225433	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275828	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270242	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258991	0	0	0	0	0	0	0	0	0	0	0	1
NONHSAG104648.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274231	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000270570	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000271365	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273693	0	0	0	0	0	0	0	3	0	0	0	1
NONHSAG055762.2	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251705	1	0	1	0	0	0	2	0	0	1	0	0
ENSG00000225840	2	1	0	0	1	0	0	0	0	0	0	0
ENSG00000237447	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000278478	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274445	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229208	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147761	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232617	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231436	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236786	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236424	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234803	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270073	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230066	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238074	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286120	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232808	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275310	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG104619.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG104618.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224408	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232235	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231988	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230025	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273731	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173357	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228207	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180910	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232419	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG104643.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286217	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000216824	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227830	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234850	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234179	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223955	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224634	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000227204	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG104616.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229745	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244246	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278854	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237048	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236435	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223422	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238073	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275280	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG055696.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252472	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252155	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252633	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG115258.1	1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000232583	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273906	2	8	2	0	0	6	2	0	2	3	2	1
NONHSAG115267.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237701	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274365	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224953	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235895	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185700	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147753	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237563	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000129816	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235094	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275352	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238235	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237195	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235175	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278585	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235001	0	0	1	0	0	0	0	0	0	1	0	2
ENSG00000252468	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225878	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG104613.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG104637.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229308	0	2	0	0	0	2	1	0	2	1	0	0
ENSG00000229518	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176679	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234652	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG104611.2	3	5	6	0	4	8	8	5	12	11	8	7
ENSG00000231535	1	0	4	1	0	1	2	1	0	0	2	1
ENSG00000223600	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278847	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG055659.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227289	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232195	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184895	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251841	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG115266.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288686	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG055653.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG055651.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG055650.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG055648.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG055647.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG055646.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG055645.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG055644.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG055642.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG055641.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227159	8	1	0	0	0	0	0	0	0	1	2	1
NONHSAG055631.2	0	0	0	0	0	1	0	0	0	1	0	1
ENSG00000225393	5	4	0	1	1	3	2	3	4	13	5	6
ENSG00000277858	4	3	2	1	1	10	4	2	8	0	2	2
ENSG00000224216	3	1	0	2	0	3	2	2	5	5	7	1
ENSG00000228986	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000224978	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288258	0	10	0	0	0	0	0	7	4	19	0	0
NONHSAG103944.1	0	2	0	1	1	3	6	1	8	2	0	2
ENSG00000221533	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203870	0	1	0	0	0	3	1	0	2	0	0	4
ENSG00000229237	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206693	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG115257.1	2	1	0	0	0	0	0	2	2	0	0	0
ENSG00000226141	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG055606.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273773	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232155	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273041	7	1	2	0	2	2	7	1	1	1	2	3
ENSG00000261773	2	0	5	2	0	1	2	0	1	1	2	1
NONHSAG055600.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264484	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG115096.1	8	3	6	2	5	2	5	4	6	4	5	5
ENSG00000276350	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207165	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231830	2	0	0	0	0	2	0	0	0	2	2	0
ENSG00000269433	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG103943.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277009	1	0	1	0	0	3	1	0	0	0	0	0
ENSG00000166160	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000268221	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277008	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG103643.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284286	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265176	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235802	1	0	0	0	3	1	0	0	0	1	0	0
ENSG00000273769	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000184844	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG055563.2	2	0	0	1	2	0	0	0	0	0	0	0
NONHSAG103640.1	0	0	0	0	0	2	2	2	2	0	1	1
ENSG00000232725	0	5	1	0	0	0	1	0	0	0	2	2
ENSG00000237793	1	0	0	0	0	0	0	1	0	0	1	2
NONHSAG115093.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000217889	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224963	0	3	1	0	2	5	0	0	4	0	0	0
ENSG00000265170	0	0	0	0	1	1	1	0	1	0	0	1
ENSG00000214897	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000232249	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225110	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG103639.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273877	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198681	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229979	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286939	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG103638.1	2	0	0	0	0	0	0	1	0	0	0	0
ENSG00000286051	3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197172	3	0	0	2	0	0	0	0	0	0	0	0
ENSG00000268606	8	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213401	12	0	0	0	0	0	0	0	0	0	0	0
NONHSAG055527.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221867	21	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269475	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252205	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231937	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124260	1	0	0	3	1	2	3	1	6	2	3	3
ENSG00000266560	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283751	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147381	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG103634.1	0	0	0	0	0	0	0	0	0	0	1	0
NONHSAG103930.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG055516.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147378	1	6	5	0	1	11	0	0	5	2	5	8
NONHSAG103928.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270052	0	0	0	0	0	0	1	0	0	0	0	0
NONHSAG055512.2	0	0	2	0	1	0	2	1	0	1	0	0
NONHSAG103924.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000102195	0	0	0	0	1	2	0	0	9	2	1	2
ENSG00000265789	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212595	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230508	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000230153	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228728	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234825	0	0	0	1	0	0	1	0	0	0	0	1
ENSG00000252454	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000156009	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000230899	0	1	1	0	1	0	0	1	1	0	0	0
ENSG00000229829	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235254	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231694	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228833	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185247	1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000267978	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283697	0	0	15	0	0	0	0	0	0	0	0	0
ENSG00000176289	1	0	0	0	0	0	2	0	0	0	0	0
ENSG00000287585	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG055490.2	0	0	1	0	0	0	0	0	0	0	0	0
NONHSAG055489.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG103628.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242186	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222313	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223516	2	0	0	0	3	2	0	0	0	1	1	2
NONHSAG103626.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000219507	1	0	1	1	1	1	1	0	0	1	2	0
ENSG00000176988	0	0	2	0	0	1	0	1	0	0	0	0
ENSG00000236337	3	8	6	4	1	3	9	1	8	4	4	3
ENSG00000227083	0	0	2	0	0	0	1	1	0	1	1	0
ENSG00000287796	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000202051	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271175	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227505	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG103625.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG103917.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274579	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG103624.1	2	2	2	0	2	6	3	2	2	1	5	5
NONHSAG103916.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287017	0	0	0	0	0	0	0	0	0	0	0	0
