gene_id	1622003800C	1621001800C	1622003500C	1621003700C	1621002900C	1621002200C	162200380CP	162100180CP	162200350CP	162100370CP	162100290CP	162100220CP
NONHSAG032552.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238627	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223870	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232512	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083098.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244278	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227090	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083097.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083365.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083094.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224832	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224018	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083093.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082819.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082818.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231986	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG103257.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083092.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082816.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199698	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237569	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228592	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223078	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083090.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286222	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000219368	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275469	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230972	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225906	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083086.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223488	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082811.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202339	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083084.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234340	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227075	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238265	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083082.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226771	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083081.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083077.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082806.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083076.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276738	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233206	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234439	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252963	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251851	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082804.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082802.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215353	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284140	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271486	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230198	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231620	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229289	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211661	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032468.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226204	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232193	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083071.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265841	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230233	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227330	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201984	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032455.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226956	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232260	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252462	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082792.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278181	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082790.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083063.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083062.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207863	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199030	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207638	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270139	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083060.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083059.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212564	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082781.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224247	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224524	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280082	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288578	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083277.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229047	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082772.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083052.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032385.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277572	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201812	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275170	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215562	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224860	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000219280	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082765.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237202	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207097	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276556	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273872	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278678	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082763.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032351.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279062	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252199	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264002	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275631	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279167	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279615	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279990	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172352	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082749.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275664	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237221	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279895	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279477	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284550	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279728	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279226	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280346	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG103694.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276902	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280019	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280013	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277777	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279669	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274727	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG110791.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG110646.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274034	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237371	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284433	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279610	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081704.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081703.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280936	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032285.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032284.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG110786.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266104	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207598	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274915	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237119	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032263.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081699.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082122.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237687	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229882	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232121	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032240.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083066.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082118.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226094	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260542	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG110779.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG110634.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284074	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082107.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265306	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032210.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081689.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083897.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082102.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082100.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG110770.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286232	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082098.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081683.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081682.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081681.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229606	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229755	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082097.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082096.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265617	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229690	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082094.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276093	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081672.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238777	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082092.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233686	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081668.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286309	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032173.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284985	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG103452.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275069	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276859	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284040	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG110624.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082084.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082082.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270279	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082079.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082076.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124237	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082841.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081654.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082072.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032129.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263453	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081653.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082070.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227297	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082068.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228995	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266666	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252064	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235032	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081647.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280220	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237475	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229731	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082064.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032103.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082063.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032101.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082058.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252091	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225657	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081635.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228601	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081634.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124089	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082055.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081633.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032079.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081632.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082054.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082053.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081629.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286006	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252089	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG110755.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032066.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286229	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032061.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238468	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206959	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286865	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082037.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032047.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230636	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081620.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032043.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032041.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232465	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225785	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197038	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081615.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032035.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287511	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082029.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252467	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266761	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032024.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032023.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081609.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228820	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230043	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231302	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000208018	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201501	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG032010.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081597.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081596.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG031990.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199490	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252540	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081586.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212304	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277967	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222365	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277830	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG031966.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082008.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081576.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238452	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281460	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274261	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236874	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG031953.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287107	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG110595.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229522	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228503	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG110594.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238785	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082004.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG031940.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082003.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229853	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG031931.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG031930.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG031929.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201742	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202186	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG031925.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG031924.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG031922.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081564.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264901	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG031901.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235525	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG083933.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168630	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149651	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180083	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180305	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081991.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230860	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201923	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081553.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282306	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237068	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237464	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081988.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232880	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243995	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277708	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG031842.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG031841.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081983.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081981.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081545.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266151	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081979.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229005	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201363	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206801	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG031826.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081702.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277611	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234271	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201021	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252193	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081541.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223190	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG031803.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081540.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229892	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081537.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG110577.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081536.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081969.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232562	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081968.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252386	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081966.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229398	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG031786.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081963.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081957.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081523.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081522.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081521.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082127.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081520.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081956.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081954.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG082466.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223410	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233415	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081515.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286083	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081513.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG031769.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275337	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081951.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081950.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081510.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223864	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239057	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081947.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081946.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201811	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG031745.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081502.1	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG031736.2	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081938.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228234	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081497.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274469	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG031727.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226144	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202255	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081491.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199676	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225357	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252549	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227401	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224497	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125975	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221763	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081486.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229230	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201151	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207635	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231034	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207997	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234933	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201498	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234087	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279709	0	0	0	0	0	0	0	0	0	0	0	0
NONHSAG081479.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264616	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230837	0	0	0	0	0	0	0	0	0	0	0	0
